Datetime,label,clean_text
2022-05-31 02:00:41+00:00,positive,cacar monyet penanda tuhan siapa homo siapa manusia normal
2022-05-30 21:33:47+00:00,positive,cacar monyet jadul familiar sama dokter anak cacar monyet sepertiinian kok ditakuti hasil modifikasi genetik atahu kaget penderitanya cuma kaum eljibiti
2022-05-30 16:07:06+00:00,positive,cacar monyet assalamualaikum pendosa
2022-05-30 11:50:19+00:00,positive,dah siap corona cacar monyet habis habis ish
2022-05-30 08:42:46+00:00,negative,cacar monyet
2022-05-30 04:58:46+00:00,positive,resiko zoonosis gede banget tahu cacar monyet jadi hot topic penyakit eropa sana mana suprise suprise monyet
2022-05-30 00:48:07+00:00,positive,baru bisa beraktivitas normal tahun pandemi covld muncul ancaman pandemi cacar monyet
2022-05-30 00:30:02+00:00,positive,meskipun bukan lgbt tertular cacar monyet nah debatnya sih aja cacar monyetnya yang hiiii atuuuuut
2022-05-29 23:16:37+00:00,positive,cacar monyet diderita orang kelainan seksual gay biseksual namanya diganti cacar lgbt gimana
2022-05-29 12:46:08+00:00,positive,malah sekarang merebak amerika serikat diserang cacar monyet gay biseksual kusebut komentarku hari lewat gara gara lgbt terjadi turunnya berupa bala bencana alam bahkan bisa juga azab hukum2tuhan dilanggar dilecehkan
2022-05-29 11:04:43+00:00,positive,sekarang amerika serikat cacar monyet melanda diserangnya gay dan biseksual makanya kubilang sebelumnya klo manusia bangga sex menyimpang mungkin datang berupa bala bencana alam juga azab kurasa datang masih bala
2022-05-29 08:40:29+00:00,positive,nech bukti sebutkan lgbt merusak physic moral anak bangsa ternyata gay biseksual diserang cacar monyet atahu mongkeypox sebut turunnya bala hukum2 allah swt dilanggar dilecehkan dicuekin ingat jangan mikirin duit saza sbg imbalannya
2022-05-29 04:27:46+00:00,positive,didu padahal penyakit penyimpangan sexual lgbt penyumbang penyakit2 sayah mulai hiv cacar monyet entah penyakit sayah apa yang terjadi bila lgbt terus dipaksakan diakui dilakukan bebas ditengah masyarakat
2022-05-29 04:18:58+00:00,positive,cacar monyet banyak menyerang kaum gay
2022-05-29 02:24:09+00:00,positive,cacar monyet banyak derita kaum lesbi gay salahsatu jawaban kalian
2022-05-29 01:16:35+00:00,positive,inggris hari lewat ditemukan pasien terkena serangan cacar monyet atahu mongkeypox ini banyak menyerang gay klo spanyol kamar mandi sauna gay ditutup berisiko terkena cacar monyet mongkeypox kusebut turunnya bala lagi azab
2022-05-29 00:24:33+00:00,positive,kan bukti aku bilang gay berisiko membuat physic rusak serang cacar klo inggris terjadi hari lewat spanyol mandi sauna gay ditutup terseret kena cacar monyet kusebut turunnya berupa bala lagi bencana alam
2022-05-29 00:13:41+00:00,positive,jadi mengkriminalisasi monyet itukan ulah mahluk2 dungu nama penyakit paling cocok cacar bencong cacar gay cacar lgbt
2022-05-29 00:11:11+00:00,positive,harusnya cacar gay monyet ngga salah
2022-05-28 16:40:31+00:00,positive,wahai gay kalian kena cacar monyet tunggulah tiba saatnya
2022-05-28 13:07:30+00:00,negative,tagar iya dibilang cacar monyet kak biasa kerjaan the evil eliteglobal
2022-05-28 12:27:23+00:00,positive,ideal namany bkn cacar monyet cacar lgbt auto mikir pelaku tosss
2022-05-28 11:23:06+00:00,positive,kok nama penykit cacar monyet aturan cacar gay penganggum bool kasihan skli binatang monyet samakan sama kaum manusia takberotak
2022-05-28 10:38:29+00:00,positive,bilang gay bukan penyakit mana nih tidak setuju disebut cacar monyet lebih setuju cacar plt pecinta lobang
2022-05-28 10:35:27+00:00,positive,4lfatih bagusan cacar monyet drpd cacar gay
2022-05-28 08:53:08+00:00,positive,penularan cacar jadi kambing hitam monyet padahal perilakunya ngaco gay
2022-05-28 08:02:07+00:00,positive,kalau samaua lgbt lngsng azab kena azab bukan lgbt doang pun normal kena mangknya pelan2 musnahkan berikan penyakit cacar monyet khusus tusboler
2022-05-28 07:52:26+00:00,positive,bener namanya cacar monyet menderita kaum gay ganti aja jadi cacar gay monyet aja ada gay ada monyet pengidap lgbtq
2022-05-28 07:23:35+00:00,positive,hrsnya nama pentakitnya nya cacar gay kasian monyet salah apa2 disebut2
2022-05-28 07:09:55+00:00,positive,mnw mnw hahaha cacar monyet
2022-05-28 06:30:31+00:00,positive,udah gay kena cacar monyet
2022-05-28 05:30:49+00:00,positive,gay bodoh lgbt paling rentan terkena penyakit cacar monyet heteroseksual makanya lgbt wajar diusir sumber penyakit
2022-05-28 02:49:41+00:00,positive,bisa namanya cacar monyet apa orang orang gay biseksual sama monyet kasihan monyet samakan kaum lgbt
2022-05-27 18:53:56+00:00,negative,behind sepertinya beda klo gudiken nyimpan nanah gitu bermata kalo cacar monyet nanah matanya bunder2 pola polkadot klo gudiken kan random yak bentuknya
2022-05-27 08:32:59+00:00,positive,penyakit menyerang pasangan pria gay biasanya hiv sifilis hepatitis infeksi chlamydia kasus cacar monyet kini berkembang eropa diduga kuat who berasal pesta gay belgia spanyol cacar kemudian menyebar banyak negara eropa
2022-05-27 06:39:17+00:00,positive,bela2in lgbt tahu apa cacar monyet sekarang nular lewat hubungan sex gay lalu apa iya kalo punya anak adik rela jadi gay terpengaruh pergaulan kalo diklaim bawaan apa iya mau coba bimbing
2022-05-27 05:40:22+00:00,negative,samaall pox cacar monyet lihat gambar gambarnya mengerikan masa dalm minggu sembuh samaall pox bukan mutasi cobid mau percaya siapa
2022-05-27 03:56:39+00:00,positive,kul ahong oooh gay aja skrang klo terus menerus dirojok ancur nanti ancaman hiv cacar monyet semoga sempat sadar itu terjadi
2022-05-26 23:39:43+00:00,positive,pardede benar lgbz bukan main congklak atahu petak umpet lbanget mmg urusan kelamin orientasi sexual bahasa sononya siapa tanggung jawab kalau bocah jadi korban sodomi akhirnya besar jadi homo penyakit membawa penyakit hiv aids sekarang cacar monyet
2022-05-26 18:59:50+00:00,positive,kok cacar monyet menular manusia via gay apa saking edannya kimpoy monyet
2022-05-26 13:54:48+00:00,positive,cacar monyet menginfeksi gay pecinta dubur hati hati buat penghuni kolam kena cacar kodok
2022-05-26 13:45:04+00:00,negative,malaysia singapura waspadai masuknya virus monkey pox atahu cacar monyet negaranya pemerintah malaysia singapura langsung melakukan skrining semua warga negara asing masuk negaranya terutama eropa afrika australia amerika serikat
2022-05-26 13:44:57+00:00,negative,pardede membiarkan lgbt bukan membela hak hidup membiarkan pengidapnya mati pelan2 hiv aids siphilis sekarang terbaru penyakit cacar monyet banyak diidap kaum lgbt bisa menularkan orang lgbt penyakit mental spiritual hrs disembuhkan bukan dibiarkan
2022-05-26 12:40:24+00:00,positive,sridiana 3va maaf dokter tanya cacar monyet menular kpd orang hidup normal
2022-05-26 11:35:05+00:00,positive,cacar monyet katanya merebak melalui kegiatan seks sejenis alamakkk selisih malaikat covid xde kesudahan jugan ditambah penyakit hmm abg sajat australia tak
2022-05-26 09:30:43+00:00,negative,gila gambar orang kena cacar monyet allah covid udh mau selesai malah nambah penyakit sayah
2022-05-26 09:22:18+00:00,positive,lgbt penyakit bukan takdir daerah penemuan lgbt punya misi target memangsa anak2 usia sekolah punya group medsos apa gak kasian orang tua anak2 normal korban sekrg ada cacar monyet ditularkan lgbt
2022-05-26 08:06:16+00:00,positive,siap paling jurnal bosen dengernya kejadian nyata eropa cacar monyet menyebar melalui pasangan gay kontol
2022-05-26 06:05:23+00:00,negative,iya benerrr banget aku phobia sama lubang lubang ikut merinding liat cacar monyet disgusting banget
2022-05-26 03:21:11+00:00,positive,penyakitnya cacar monyet berarti ngelakuin monyet yang bela kelompok monyet hahaha
2022-05-26 03:08:40+00:00,negative,uni emirat arab temukan kasus pertama virus monkey pox atahu cacar monyet negaranya presiden uea mewajibkan warganya kembali memakai masker adanya laporan adanya kemungkinan besar penularan virus monkey pox melalui udara bebas atahu airborne
2022-05-26 03:02:53+00:00,positive,dirs tahu cacar monyet gak hidup goa atahu gmn masalah sayang juga semua sayang apa mau pelaku lgbt dimusnahin kagak dangkal banget pikiran mau sembuh hidup normal sesuai kodrat manusia berfikiran lgbt takdir tuhan cuman berdalih
2022-05-26 02:29:00+00:00,positive,senandika kasihan jadi keluarga kaum lgbt sudah terjangkit virus cacar monyet semoga pelaku lgbt lain segera insyaf berubah jadi manusia normal sesuai kodratnya aamin allahumma aamin hukumpelakulgbt hukumpelakulgbt
2022-05-25 21:01:08+00:00,positive,fantesa woii geblek lgbt byk dirugikan normal akn lgbt gara2 sering bergaul sama lgbt penyakit2 brmunculn hiv cacar monyet itu msh rugi kecil blm rugi bsr kberlangsungn umat manusia akn trancm ngomong enak kau dampak akibatny egk kau pedulikan
2022-05-25 17:19:18+00:00,negative,republik demokratik kongo afrika laporkan adanya peningkatan jumlah kasus monkey pox atahu cacar monyet salah satu negara termiskin dunia tersebut jumlah kasus kematian akibat monkey pox sebanyak kasus badan kesehatan dunia who minta semua negara waspada
2022-05-25 17:16:00+00:00,negative,badan kesehatan dunia who mengkonfirmasi adanya kasus kematian akibat monkey pox atahu cacar monyet kongo afrika badan kesehatan dunia who menetapkan kasus monkey pox atahu cacar monyet kejadian luar biasa atahu klb pihaknya meminta semua negara waspadai monkey pox
2022-05-25 17:06:02+00:00,positive,waspadai berjangkitnya monkey pox atahu cacar monyet negaranya thailand mulai melakukan skrining semua pendatang luar negeri masuk wilayah terutama eropa amerika serikat banyaknya komunitas gay lady boy thailand sangat mengkhawatirkan
2022-05-25 16:58:30+00:00,positive,kementerian kesehatan uni emirat arab laporkan adanya kasus pertama virus monkey pox atahu cacar monyet negaranya adalah kasus pertama monkey pox atahu cacar monyet timur tengah kendati negara bebas tidak komunitas gay uni emirat arab sejauh
2022-05-25 16:52:36+00:00,negative,kementerian kesehatan maroko laporkan adanya kasus monkey pox atahu cacar monyet negaranya menteri kesehatan maroko menegaskan orang terkonfirmasi positif terpapar virus monkey pox warga negara asing tengah berlibur maroko bukan warga lokal
2022-05-25 16:50:08+00:00,negative,uni emirat arab konfirmasi adanya kasus pertama virus monkey pox atahu cacar monyet negaranya meskipun bebas negara tersebut mengijinkan adanya aktivitas homoseksual negaranya pasien duga kuat terpapar virus monkey pox warga negara asing
2022-05-25 16:20:09+00:00,negative,kementerian luar negeri meminta warga negara indonesia tidak melakukan perjalanan eropa amerika utara adanya peningkatan kasus monkey pox atahu cacar monyet sejumlah negara eropa amerika utara terutama inggris belanda spanyol italia
2022-05-25 16:17:41+00:00,negative,badan kesehatan dunia who menyatakan negara mengumumkan adanya kasus monkey pox atahu cacar monyet negaranya terbanyak ada belanda inggris spanyol amerika serikat kanada terbaru terdeteksi israel swiss austria who minta semua negara waspada
2022-05-25 16:15:59+00:00,positive,belanda resamai mengumumkan status darurat monkey pox atahu cacar monyet sejumlah provinsi bekas penjajah indonesia tersebut ratusan warga belanda laporkan terpapar virus monkey pox atahu cacar monyet kebanyakan pasien berasal komunitas gay
2022-05-25 15:28:01+00:00,positive,sea padahal kalo mau ambil sila malah jadi cermin adil buat normal kena cacar monyet gara gara lgbt tolol
2022-05-25 14:50:16+00:00,positive,untung aku bukan gay takut kena cacar monyet
2022-05-25 14:18:45+00:00,positive,account temporarily unavailable because violates the twitter media policy learn more
2022-05-25 10:55:37+00:00,positive,gue sumpahin anak cucu nya banyak jadi gay ama lesbian terus kena cacar monyet
2022-05-25 10:20:05+00:00,negative,pancasila ketuhananyangmahaesa junjung tinggi nilai2 agama agama anggap lgbt penyakit mental spiritual krn pengaruh lingkungan lgbt hrs disembuhkan bukan dibiarkan terus dlm penyakit bahkan timbulkan penyakit fisik hiv aids cacar monyet siphilis menular
2022-05-25 10:09:37+00:00,negative,kementerian kesehatan pastikan monkey pox atahu cacar monyet ada indonesia saat meskipun kementerian kesehatan minta masyarakat tetap mewaspadai berjangkitnya monkey pox atahu cacar monyet sudah menjangkiti negara sangat berbahaya
2022-05-25 10:02:56+00:00,negative,breaking news kementerian kesehatan melalui juru bicaranya menyatakan penularan monkey pox atahu cacar monyet dari mana baik melalui hubungan seksual air liur manusia bahkan melalui udara bebas atahu airborne kementerian kesehatan minta warga waspada
2022-05-25 05:24:50+00:00,positive,live wawancara juru bicara kementerian kesehatan mohammad syahril terkait indonesia waspadai perjalanan negara endemik cacar monyet dengarkan pro3 rri rri net aplikasi rri playgo amd
2022-05-25 03:10:18+00:00,negative,awas virus cacar monyet masuk indonesia bapak petugas mohon pintu keluar masuk nkri karantina jangan virus corona masuk kita terlambat lock down
2022-05-25 02:58:47+00:00,positive,min sip kalau gitu jadi lapor kesehatan lebih pas akepalagi cacar monyet sdh mengintai
2022-05-25 01:30:04+00:00,negative,nasehat dokter stupid masyarakat dihimbau hidup bersih terhindar cacar monyet kejadian banyak masyarakat hidup bersih tidak terkena cacar monyet
2022-05-25 00:15:58+00:00,negative,israel swiss austria konfirmasi adanya kasus monkey pox atahu cacar monyet negaranya duga kuat terjadi adanya kontak seksual antar pria pria badan kesehatan dunia who menyatakan sebagian besar kasus monkey pox terdapat komunitas homoseksual
2022-05-25 00:01:37+00:00,positive,tuhan covid belom ilang poll udah cacar monyet
2022-05-24 22:49:40+00:00,positive,tesu ima betul yakin semua normal tidak  anak cucu punya penyakit lgbt ingat lgbt penyakit mudah menular penyakit akibatnya ngeri hiv aids blm lama kaum lgbt banyak kena cacar monyet kita cegah pandemi
2022-05-24 22:02:54+00:00,positive,dokter bilang iti penyakit menular tanya adakah anggauta keluarga terkena bilang memang sempat main tetangga hari berturut2 sehhabis lebaran putri tidak  vxn itu cacar monyet
2022-05-24 21:53:24+00:00,negative,dokternya bilang cacar monyet sih kak soalnya beda sama cacar air dulu aku pernah cacar air grgr aku dikatain monyet sama temen wkakakak
2022-05-24 21:51:49+00:00,negative,engga kaak kata dokternya cacar monyet dulu aku pernah cacar air jugaa cacar monyet kayak lebar gitu gatel bekasnya sampe sekarang ada
2022-05-24 18:21:47+00:00,negative,ngeri banget cacar monyet atahu monkey pox semoga indonesia
2022-05-24 17:14:27+00:00,negative,yang nge chat 100k dapet apa sorry tidak semurah kak biasanya kalo murah modelan kaya penyebar monkey pox atahu cacar monyet kalau juta hmmm availjakarta jakartakeras priapunyaselera tantejakarta jakartamassage chindoguy
2022-05-24 12:34:23+00:00,negative,baik2 cacar monyet
2022-05-24 11:10:31+00:00,positive,seorang penasihat who david heymann mengatakan penyakit cacar monyet diakibatkan perilaku seksual berisiko david penyebaran penyakit cacar monyet transamaisi seksual pria gay biseksual
2022-05-24 11:10:24+00:00,positive,cacar monyet mengincar pria gay biseksual thread
2022-05-24 10:22:31+00:00,positive,diamlah bangsat gay penyebar cacar monyet
2022-05-24 06:41:03+00:00,positive,live wawancara pakar virologi universitas udayana prof gusti ngurah kade mahardika terkait perbedaan cacar monyet cacar air biasa dengarkan pro3 rri rri net aplikasi rri playgo amd cacarmonyet
2022-05-24 06:25:28+00:00,positive,mungkin mongkey fox atahu cacar monyet penyakit biasa menyerang kaum free swx lgbt
2022-05-24 05:52:09+00:00,positive,kalo soal cacar monyet percaya emg cuman buat kasus gay kurang percaya kalo blom data validnya
2022-05-24 02:52:51+00:00,negative,nama latinnya monkey nya gitu jadi mungkin dibahasa indo biar penyebutannya gampang ditamba istilah kata monyet jadi cacar monyet deh
2022-05-24 02:33:47+00:00,negative,selesai c19 unknown hepatitis virus hendra lagi cacar monyet sepertinya manusya dipaksa minim kontak fisik
2022-05-24 01:33:13+00:00,positive,astagfirullah sebagian besar kasus baru cacar monyet inggris eropa ditemukan pria gay biseksual hiv hingga kini ada obatnya skrg ditambah cacar monyet
2022-05-24 01:16:59+00:00,negative,tuhan adalagi cacar monyet
2022-05-24 00:04:51+00:00,positive,nah kaum gay biseksual klu kena cacar monyet langsung terduga gay biseksual mirip hiv klu bayinya kena mungkin nurun orang tuanya klu iya kasian bayi jadi korban
2022-05-23 15:24:15+00:00,positive,beneran kok penyakitnya namanya cacar monyet aku kan pernah main sama monyet kok sihh dok dong kan virus mungkin kena lingkungan sekolah kamu sekarang istirahat sama minum obat mandi pake air dikasih dettol
2022-05-23 15:20:42+00:00,positive,ortu langsung bawa aku berobat dokter spkk dikira cacar airnya udah parah gitu mah bukan cacar air tuh cacar monyet soalnya bernanah gede gini benjolannya kirain dokternya canda pak dokter masa aku kena cacar monyet hahaha
2022-05-23 15:06:13+00:00,negative,inget emang pas kecil tuh sering kena penyakit kulit cacar air kena kali pas kecil sama pas samaa wkwk terus kena cacar monyet pernah paling betah pas kena cacar monyet sih worst experience
2022-05-23 13:49:32+00:00,positive,kementerian kesehatan segera melakukan vaksinasi virus monkey pox atahu cacar monyet komunitas gay indonesia komunitas gay indonesia memang banyak terutama dki jakarta jawa barat bali sulawesi utara adanya monkey pox membuat resah komunitas gay
2022-05-23 13:45:58+00:00,negative,majelis ulama indonesia berpendapat adanya wabah monkey pox atahu cacar monyet sebagian besar penderitanya kaum homoseksual atahu pria penyuka pria saat telah menjadi klb bentuk hukuman tuhan buat yang salah jalan tersebut
2022-05-23 13:42:25+00:00,positive,belanda mengkonfirmasi puluhan kasus monkey pox atahu cacar monyet sejumlah kota belanda kebanyakan penderita monkey pox atahu cacar monyet berasal komunitas gay atahu homoseksual belanda sejumlah negara eropa waspadai berjangkitnya monkey pox atahu cacar monyet
2022-05-23 13:40:25+00:00,negative,badan kesehatan dunia who menyatakan kasus monkey pox atahu cacar monyet eropa amerika serikat banyak temukan pria melakukan persetubuhan sesama pria atahu homoseksual belanda mengkonfirmasi adanya puluhan kasus monkey pox sejumlah kota
2022-05-23 12:10:39+00:00,positive,eropa amerika serikat warning pasalnya kasus monkey pox atahu cacar monyet makin meningkat sejumlah negara eropa amerika serikat pemerintah belanda kabarkan segera melakukan vaksinasi monkey pox terutama komunitas gay lesbian negara tersebut
2022-05-23 12:08:39+00:00,positive,udah gak musim sepertinya beralih hepatitis misterius anak cacar monyet gay
2022-05-23 12:06:49+00:00,negative,udah lihat berita terkait melonjaknya kasus cacar monyet negara negara duh bikin khawatir akepalagi kasus hepatitis akut selesai well meski perlu waspada tetap tenang upaya pencegahan yuk kenali lebih lanjut terkait penyakit cacar monyet
2022-05-23 11:41:20+00:00,negative,otak hari dipenuhi hidup left behind rumor jennie dating ampe berita penyakit cacar monyet indonesia
2022-05-23 11:19:06+00:00,positive,modern hrs bangga berdampingan kaum pembawa aids cacar monyet rendah sekali hidup modernmu pak
2022-05-23 09:56:02+00:00,negative,badan kesehatan dunia who menetapkan kasus monkey pox atahu cacar monyet amerika serikat eropa kejadian luar biasa kasus monkey pox paling banyak inggris amerika serikat kanada belanda luxembourg jerman kementerian kesehatan minta wni waspada
2022-05-23 09:52:11+00:00,positive,homofobik rasis mana lha unaids aja menulis bhw penyebab signifikan cacar monyet adlh hubungan seksual antar gay lesbian sesama jenis lainnya wajar publik berkomentar ada diksi muncul yah
2022-05-23 09:50:29+00:00,positive,belanda waspadai monkey pox atahu cacar monyet negaranya kabar terbaru mengabarkan banyak warga belanda terpapar virus monkey pox atahu cacar monyet terutama kaum homoseksual lesbian belanda komunitas gay belanda mengaku banyak rekan yang kena
2022-05-23 09:15:12+00:00,positive,cacar monyet suka gay semburitan hahahha
2022-05-23 08:06:12+00:00,positive,kalaupun samap masuk indonesia semoga luar negeri terkena cacar monyet kaum gay sek
2022-05-23 08:02:22+00:00,negative,wtf cacar monyet monkeypox bahasa indonesianya
2022-05-23 07:05:09+00:00,positive,serem benersih cacar monyet
2022-05-23 06:13:02+00:00,positive,perasaan kemarin lagi ramenya unknown acute hepatitis kenapa jadi cacar monyet sekarang
2022-05-23 02:23:29+00:00,negative,hati hati cacar monyet penyakit akibat racun kimia sebaiknya jauhi obat kimia iblis punya rencana jahat menaruh racun dlm vaksin acak terpaksa vaksin sebaiknya minum air kelapa muda kelapa wulung warnannya pink ampuh mengusir racun kimia
2022-05-23 02:09:22+00:00,negative,wtf cacar monyet ada aja nyettt
2022-05-23 02:00:37+00:00,positive,perdana menteri jepang fumio kishida san meminta komunitas gay lesbian jepang segera membawa anggota yang terkonfirmasi terpapar virus monkey pox atahu cacar monyet jumlah pria homoseksual jepang yang terbanyak asia hongkong china
2022-05-23 01:32:02+00:00,positive,sekarang marak cacar monyet diderita kaum lgbt biseks mirip kasus hiv dulu mulanya katanya virus dsri monyet katanya loh ngeri kalau misal cacarnya nular normal penyakit ada aja makin banyak
2022-05-23 01:28:30+00:00,positive,inggris melakukan vaksinasi monkey pox atahu cacar monyet komunitas gay lesbian negara tersebut inggris mengkonfirmasi adanya ratusan kasus monkey pox atahu cacar monyet negara mama elizabeth tersebut sebagian besar penderita monkey pox gay inggris
2022-05-23 01:25:57+00:00,positive,komunitas gay waria indonesia mengaku sangat khawatir adanya virus monkey pox atahu cacar monyet sebagian besar menyerang pria penyuka pria atahu homoseksual meskipun badan kesehatan dunia who menyatakan ada penelitian medis membuktikan ini
2022-05-23 01:21:50+00:00,positive,spanyol konfirmasi adanya kasus monkey pox atahu cacar air duga berasal klaster penularan sebuah sauna khusus penyuka pria sejumlah pria gay spanyol terkonfirmasi terpapar monkey pox atahu cacar monyet terutama ibukota madrid spanyol waspada
2022-05-23 01:19:17+00:00,negative,direktur teknis badan kesehatan dunia who dokter maria van kherkove menyatakan monkey pox atahu cacar monyet menular manusia manusia lain bisa terjadi lewat hubungan persetubuhan antar sejenis atahu homoseksual lesbiaseksual melalui cairan
2022-05-23 00:17:11+00:00,negative,kementerian kesehatan inggris kabarkan melakukan penyelidikan terkait berjangkitnya monkey pox atahu cacar monyet negaranya adanya dugaan penularan cacar monyet kalangan pria penyuka pria atahu homoseksual inggris melakukan penyelidikan tersebut
2022-05-23 00:14:41+00:00,negative,ahli virus badan kesehatan dunia who menyatakan belum penelitian medis menunjukkan cacar monyet tularkan melalui hubungan seksual antar pria pria atahu homoseks kendati monkey pox atahu cacar monyet tersebut banyak menjangkiti pria penyuka pria
2022-05-23 00:10:24+00:00,negative,badan kesehatan dunia who meminta semua negara mewaspadai berjangkitnya monkey pox atahu cacar monyet fakta mengejutkan ternyata hampir semua penderita monkey pox tersebut kaum homoseksual atahu pencinta sesama pria yang terjadi eropa amerika serikat
2022-05-23 00:00:09+00:00,negative,indonesia pastikan laporan adanya warga negara indonesia terpapar monkey pox atahu cacar monyet badan kesehatan dunia who menyatakan penyakit cacar monyet penyakit langka belum ada obatnya semua negara minta waspada cacar monyet
2022-05-22 23:57:25+00:00,negative,kabar terbaru kementerian kesehatan australia menemukan kasus pertama monkey pox atahu cacar monyet negaranya duga sebelumnya pasien tersebut baru melakukan kontak langsung penderita cacar monyet berada inggris australia waspadai cacar monyet
2022-05-22 23:25:57+00:00,positive,ntapsss penting jngan nyerang straight aja cacar monyet
2022-05-22 16:41:58+00:00,positive,pake bukan pake stay safe gung makassar cacar monyet semakin merebak
2022-05-22 15:52:12+00:00,negative,mungkin maksudnya monkey pox cacar monyet melanda inggris negara2 eropa lainya
2022-05-22 15:41:45+00:00,positive,seberapa bahaya cacar monyet telah tersebar negara kasus tingkat kematian kebanyakan pulih pekan semudah penularan virus sars cov menyebar melalui lesi respiratory droplets benda terkontaminasi bukan penyakit gay
2022-05-22 15:23:20+00:00,positive,kena cacar dewasa sdh punya anak isolasi kamar sndiri anak msh thn sering banget nyamperin minta gendong main akhirnya tpaksa diladenin cacar gak nular alhamdulillah sehat2 aja cacar pnyakit menular mgkn cacar monyet beda
2022-05-22 12:16:08+00:00,negative,cacar monyet
2022-05-22 12:02:58+00:00,positive,isu kat sini kau backup gay gay cacar monyet pastu tetiba cakap orang gay kau gila tak faham bahasa sewel
2022-05-22 11:42:25+00:00,positive,saya baca sih cacar monyet sembuh sendiri ada kasus penderitanya menderita parah akepalagi meninggal jadi santai aja akepalagi nampaknya tertular ini dari kalangan gay
2022-05-22 11:16:53+00:00,positive,brti kena cacar monyet kaum gay biseks
2022-05-22 10:20:19+00:00,negative,untung kena cacar monyet
2022-05-22 09:52:01+00:00,positive,miroo btw kau minat sangat kes cacar monyet amp gay kena mengena diri kau semua comment kau reply gelabah sangat
2022-05-22 09:02:37+00:00,negative,asli ternyata banyak banget mon aku baru2 baca berita cacar monyet
2022-05-22 08:51:39+00:00,positive,tuh duta besarnya kurang baca berita nggk tahu apa inggris sekarang diserang penyakit cacar monyet banyak terjangkit kaum gay
2022-05-22 06:22:42+00:00,positive,sori covid masi oke cacar monyet gutbai banget banget kalo karantina
2022-05-22 05:16:54+00:00,positive,tuh kaum tusbol insyaf ente penyakitnya sdh hina banget namanya cacar monyet padahal monyetnya aja gak kena penyakitnya gak monyet gay
2022-05-22 04:41:11+00:00,negative,100 kes dikesan dijangkiti cacar monyet membabitkan beberapa negara kebanyakan kes jangkitan virus tidak melaporkan sejarah perjalanan negara diketahui endemik penyakit hmm curious how those patients got the disease they never gone there
2022-05-22 04:30:51+00:00,positive,sokmo confident jenis dah tutuh belakang tak nak ngaku cacar monyet ramai bagitahu menutuh jadi penyakit lagu
2022-05-22 03:38:06+00:00,positive,semoga semua gay terjangkit cacar monyet
2022-05-22 02:32:06+00:00,positive,mila hiv aids sekarang cacar mony satu diperhatikan para ahli bahwa sebagian besar orang yang terinfeksi laki laki diidentifikasi gay maupun biseksual
2022-05-22 00:53:42+00:00,positive,jangan normal terkena cacar monyet diangap aib penyuka jenis ahli pro rakyat menjelaskan mana kenapa jadi terkena wabah tersebut semoga bervaksin ikut kena misal punya anak banyak bapak ibu kena cacar apa kena fitnah
2022-05-22 00:47:30+00:00,positive,achmadi waspada kedutaan inggris banyak kaum gay mengibarkan benndera lgbt hati2 nyebarin cacar monyet
2022-05-21 23:32:26+00:00,positive,salah benar cacar monyet untuk lgbt santun pagi ahad ahad sekali ahad tetap ahad islam the best gak suka sok atuh menyelam dasar laut tanjungbira
2022-05-21 23:08:57+00:00,positive,cacar monyet ternyata lebih banyak menginfeksi gay bisex allah kirimkan cacar kodok khusus menginfeksi buzzerp cebong aja aku rindu negeri aman damai ada fitnah adu domba dulu hepiweekend
2022-05-21 22:48:08+00:00,positive,hahaha simonyet halu simonyet calon cacar monyet
2022-05-21 21:07:58+00:00,positive,cacar monyet kan udah ketahuan semua pasiennya homo jadi buat normal sih masalah cacar monyet naik azab
2022-05-21 19:18:48+00:00,positive,ngobrol ngobrol ngobrol ngomongin soal cacar monyet sampe berujung orang2 lgbtq well disitu ngerasa udh nyaman because surely sensitive topic akepalagi kalo kedengeran orang sampe satu titik mas mbanya bener2 ngehujat lgbtq
2022-05-21 17:52:45+00:00,negative,padahal luar udah memberi tahu loh cacar monyet buat penyandang lgbt makin serem
2022-05-21 17:08:52+00:00,negative,alat tes positif cacar monyet endorsenya buzzer goperment siapa saya ajak debat ampe kena mental ngeblock wkwkwk
2022-05-21 16:29:20+00:00,positive,semoga kaum gay penyakit cacar monyet tidak untuk lain semoga sadar
2022-05-21 15:04:38+00:00,positive,gay cacar monyet
2022-05-21 14:50:48+00:00,positive,mungkin maksud inggris mengibarkan bendera lgbt kedutaan mengajak masyarakat waspada gay biseks dapat menjadi penular penyebar penyakit cacar monyet kah
2022-05-21 14:43:38+00:00,positive,bima para buzzerp enjoy aja tuh blm pernah kena cacar monyet sih usirkedubesinggris
2022-05-21 13:58:01+00:00,positive,ending monyet ketularan cacar gay
2022-05-21 13:56:25+00:00,positive,narasi bikin cacar monyet menyerang kaum gay sama persis hiv mnyembunyikan vaksin cacar afrika usai vaksin kena aids padahal nda pernah gay
2022-05-21 13:31:33+00:00,positive,badan kesehatan inggris sebut cacar monyet menginfeksi gay biseks
2022-05-21 13:23:09+00:00,positive,anjinggg ternyata gay takut kena cacar monyet
2022-05-21 12:52:44+00:00,negative,hepatitis misterius hendra cacar monyet allah mbok leren delok tenan asli
